# utcTimestamp,ObsNumber
# TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1766671527.236,40
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,11,0.0,16399,396346355208498,8,40.3,-201.9706268310547,0.02570025436580181,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,36.699999999999996,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,12,0.0,16399,396346352882438,13,34.9,-202.64939880371094,0.0338919535279274,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,31.299999999999997,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,17,0.0,16399,396346354611740,5,50.0,333.4808044433594,0.024003321304917336,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,46.4,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,19,0.0,16399,396346360294891,4,47.6,170.97898864746094,0.04540294036269188,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,44.0,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,20,0.0,16399,396346357103134,5,44.0,-339.8034362792969,0.021006640046834946,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,40.4,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,21,0.0,16399,396346357117733,5,45.3,-432.0099792480469,0.020702170208096504,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,41.699999999999996,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,22,0.0,16399,396346348838099,40,25.2,628.1689453125,0.8014999628067017,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-60.15,21.599999999999998,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,194,0.0,16399,396346305462066,9,39.0,-31.963998794555664,0.04130919650197029,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,4,-60.15,35.4,0.0,0.0,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,22,0.0,49359,61528358260746,17,32.0,-220.18128967285156,0.5940498113632202,16,0.0,0.0,1.60031245E9,0.0,0.0,0.0,0,0.0,3,-48.42,28.0,4914.37939453125,235.6944580078125,0.0,0.0,C,968824459316
1024778000000,18,0.0,-1450705721649838409,0.5596485137939453,121.64714280515909,-3.9063357852328235,12.601415681661297,4,23,0.0,49359,61528350094961,46,24.7,-409.7151794433594,0.8765000104904175,16,0.0,0.0,1.60368755E9,0.0,0.0,0.0,0,0.0,3,-48.42,20.7,4914.37939453125,235.6944580078125,0.0,0.0,C,968824459316
