3,1766671473.127806,39.834,-12.046,-23.676,0.000
2,1766671473.125091,-5.599,4.100,7.497,0.000
5,1766671472.636193,0.349712,-0.108682,-0.879968,0.302567
1,1766671473.125091,-0.182495,-1.330453,-0.855555,0.000000
1,1766671473.129404,-0.206729,-1.374395,-0.895236,0.000000
2,1766671473.129404,-5.531,4.008,7.435,0.000
3,1766671473.137806,40.090,-11.912,-23.872,0.000
2,1766671473.134387,-5.509,3.883,7.168,0.000
1,1766671473.134387,-0.257596,-1.413144,-0.934651,0.000000
5,1766671472.646193,0.352655,-0.103405,-0.879440,0.302535
1,1766671473.139358,-0.326705,-1.472532,-0.977661,0.000000
2,1766671473.139358,-5.400,3.766,6.835,0.000
3,1766671473.147806,40.188,-11.876,-23.859,0.000
5,1766671472.656193,0.365394,-0.099301,-0.872651,0.308395
2,1766671473.144330,-5.235,3.647,6.528,0.000
1,1766671473.144330,-0.422712,-1.532453,-1.024932,0.000000
2,1766671473.149301,-4.860,3.457,6.176,0.000
1,1766671473.149301,-0.547214,-1.575463,-1.076997,0.000000
3,1766671473.157806,40.188,-11.766,-24.018,0.000
2,1766671473.154272,-4.638,3.024,5.996,0.000
5,1766671472.666193,0.354085,-0.100702,-0.883914,0.288408
1,1766671473.154272,-0.691691,-1.672402,-1.136119,0.000000
2,1766671473.159232,-4.773,2.392,5.872,0.000
1,1766671473.159232,-0.855874,-1.821140,-1.180727,0.000000
3,1766671473.167806,40.151,-11.607,-24.103,0.000
1,1766671473.164485,-1.049087,-1.965350,-1.170074,0.000000
5,1766671472.676193,0.370047,-0.016315,-0.886526,0.277256
2,1766671473.164485,-5.126,1.813,5.577,0.000
1,1766671473.169164,-1.262672,-2.074406,-1.122137,0.000000
2,1766671473.169164,-5.432,1.931,5.288,0.000
3,1766671473.177806,39.980,-11.497,-24.299,0.000
2,1766671473.174135,-5.857,2.486,5.381,0.000
5,1766671472.686193,0.420771,-0.002457,-0.839503,0.343775
1,1766671473.174135,-1.487176,-2.133262,-1.048767,0.000000
1,1766671473.179130,-1.696234,-2.178269,-0.949697,0.000000
2,1766671473.179130,-6.266,2.565,5.757,0.000
3,1766671473.187806,39.895,-11.278,-24.567,0.000
2,1766671473.184101,-6.622,2.516,6.317,0.000
1,1766671473.184101,-1.884253,-2.281600,-0.823996,0.000000
5,1766671472.696193,0.414124,0.014778,-0.838389,0.354101
2,1766671473.189072,-6.371,2.397,6.932,0.000
1,1766671473.189072,-2.019808,-2.408899,-0.684713,0.000000
3,1766671473.197806,39.626,-11.034,-24.982,0.000
2,1766671473.194044,-5.899,2.258,7.531,0.000
5,1766671472.706193,0.349263,-0.017737,-0.891841,0.286916
1,1766671473.194044,-2.118878,-2.522882,-0.554085,0.000000
2,1766671473.199015,-5.380,2.169,8.402,0.000
1,1766671473.199015,-2.166415,-2.659902,-0.443165,0.000000
3,1766671473.207806,39.358,-10.692,-25.458,0.000
5,1766671472.716193,0.264002,-0.034137,-0.933740,0.239305
2,1766671473.203986,-4.892,1.963,9.176,0.000
1,1766671473.203986,-2.146841,-2.818892,-0.359009,0.000000
2,1766671473.208958,-4.372,1.510,9.785,0.000
1,1766671473.208958,-2.083324,-3.014901,-0.292696,0.000000
3,1766671473.217806,38.846,-10.338,-25.970,0.000
2,1766671473.213929,-3.734,0.376,9.858,0.000
1,1766671473.213929,-1.975466,-3.291203,-0.203480,0.000000
5,1766671472.726193,0.186752,-0.006943,-0.975749,0.113968
2,1766671473.218900,-3.371,-0.115,10.551,0.000
1,1766671473.218900,-1.830591,-3.621036,-0.055409,0.000000
3,1766671473.227806,38.297,-9.887,-26.617,0.000
5,1766671472.736193,0.149208,0.002949,-0.983230,0.104817
1,1766671473.223872,-1.635514,-3.848336,0.123422,0.000000
2,1766671473.223872,-3.645,0.423,12.046,0.000
2,1766671473.228843,-3.737,0.804,13.230,0.000
1,1766671473.228843,-1.370264,-3.952732,0.344332,0.000000
3,1766671473.237806,37.565,-9.448,-27.153,0.000
5,1766671472.746193,0.128752,-0.018107,-0.988133,0.081781
1,1766671473.233815,-1.083175,-3.922239,0.576958,0.000000
2,1766671473.233815,-3.503,0.691,13.700,0.000
2,1766671473.238786,-2.971,0.145,13.496,0.000
1,1766671473.238786,-0.802212,-3.780159,0.785617,0.000000
3,1766671473.247806,36.698,-9.033,-27.763,0.000
5,1766671472.756192,0.082177,0.023579,-0.992623,0.085970
2,1766671473.243757,-1.990,-0.565,12.913,0.000
