1766671604.970184,30.5294874100,114.3502418300,47.947,7.461,396422.999825
1766671605.978803,30.5294868300,114.3502429400,47.882,6.675,396423.999821
1766671606.971927,30.5294874700,114.3502426100,47.471,6.359,396424.999822
1766671607.979342,30.5294890800,114.3502424600,47.056,6.033,396425.999815
1766671608.976018,30.5294895000,114.3502430200,46.729,5.941,396426.999818
1766671609.978185,30.5294953700,114.3502431900,46.545,5.849,396427.999824
1766671610.982314,30.5295082700,114.3502400900,43.567,5.185,396428.999815
1766671611.972192,30.5295113800,114.3502417900,43.566,5.108,396429.999816
1766671612.976328,30.5295128200,114.3502440400,43.277,5.007,396430.999816
1766671613.971887,30.5295174200,114.3502422900,42.293,4.821,396431.999827
1766671614.978238,30.5295186600,114.3502411600,42.374,4.800,396432.999811
1766671615.985485,30.5295191300,114.3502404800,42.295,4.773,396433.999824
1766671616.975230,30.5295190500,114.3502407500,42.388,4.949,396434.999818
1766671617.981576,30.5295190200,114.3502412200,42.445,4.816,396435.999821
1766671618.975780,30.5295198300,114.3502406900,42.393,4.582,396436.999819
1766671619.972341,30.5295195600,114.3502409200,42.464,4.505,396437.999822
1766671620.979443,30.5295182500,114.3502410700,42.609,4.417,396438.999842
1766671621.976814,30.5295183200,114.3502391000,42.791,4.211,396439.999817
1766671622.976274,30.5295179300,114.3502373200,42.890,4.002,396440.999816
1766671623.979329,30.5295178000,114.3502363900,43.198,4.042,396441.999818
1766671624.972296,30.5295271400,114.3502292700,42.275,4.027,396442.999825
1766671625.971686,30.5295358000,114.3502225200,41.660,3.999,396443.999822
1766671626.977094,30.5295425800,114.3502171800,41.227,3.977,396444.999826
1766671627.974448,30.5295481100,114.3502124100,40.905,3.945,396445.999813
1766671628.968844,30.5295499400,114.3502107800,40.860,4.100,396446.999821
1766671629.965205,30.5295508100,114.3502100500,40.959,4.236,396447.999821
1766671630.970659,30.5295511700,114.3502098300,40.914,4.127,396448.999813
1766671631.984366,30.5295513900,114.3502099700,40.979,4.284,396449.999827
1766671632.969116,30.5295521000,114.3502096200,40.888,4.276,396450.999828
1766671633.975105,30.5295521500,114.3502095800,40.918,4.342,396451.999823
1766671634.980633,30.5295521800,114.3502095700,40.915,4.394,396452.999820
1766671635.977351,30.5295520800,114.3502096000,40.947,4.335,396453.999819
1766671636.986704,30.5295520700,114.3502096100,40.946,4.270,396454.999824
1766671637.977325,30.5295520100,114.3502096200,40.966,4.196,396455.999825
1766671638.979006,30.5295533700,114.3502125500,40.931,4.298,396456.999823
1766671639.962423,30.5295583000,114.3502114000,40.455,4.204,396457.999821
1766671640.972636,30.5295594700,114.3502117300,40.389,4.372,396458.999818
1766671641.976378,30.5295599900,114.3502123200,40.120,4.475,396459.999813
1766671642.979688,30.5295611300,114.3502126500,40.008,4.407,396460.999816
1766671643.969263,30.5295610000,114.3502127600,40.336,4.388,396461.999823
1766671644.976116,30.5295594700,114.3502129700,41.069,4.445,396462.999818
1766671645.976471,30.5295553900,114.3502156300,41.483,4.349,396463.999813
1766671646.979930,30.5295521900,114.3502177300,41.720,4.413,396464.999821
1766671647.973533,30.5295492900,114.3502207400,41.999,4.380,396465.999816
1766671648.983208,30.5295463700,114.3502244000,42.070,4.605,396467.009490
1766671649.973174,30.5295443600,114.3502257800,42.218,5.381,396467.999825
1766671650.965409,30.5295404000,114.3502278300,42.524,4.734,396468.999816
1766671651.970470,30.5295378700,114.3502278400,42.894,4.560,396469.999815
1766671652.971168,30.5295349000,114.3502284400,43.199,4.326,396470.999810
1766671653.970117,30.5295312100,114.3502301100,44.480,4.187,396471.999824
1766671654.974816,30.5295246000,114.3502359400,45.127,4.025,396472.999821
1766671655.984907,30.5295234000,114.3502375000,45.560,3.996,396473.999825
1766671656.971033,30.5295223600,114.3502397500,45.790,3.958,396474.999816
1766671657.974382,30.5295240500,114.3502397500,45.853,3.981,396475.999821
1766671658.981294,30.5295234200,114.3502403300,46.115,4.044,396476.999824
1766671659.978836,30.5295213800,114.3502413100,46.269,3.973,396477.999827
1766671660.980097,30.5295217100,114.3502415000,46.229,4.355,396478.999826
1766671661.982845,30.5295223800,114.3502439800,46.192,4.114,396479.999819
1766671662.976966,30.5295229800,114.3502443400,46.065,4.283,396480.993939
1766671663.973464,30.5295279300,114.3502483900,46.157,5.611,396481.999822
1766671664.967777,30.5295306200,114.3502496400,46.430,5.457,396482.999826
1766671665.974820,30.5295321800,114.3502494200,46.788,5.421,396483.999815
1766671666.981763,30.5295308700,114.3502513900,47.230,4.896,396484.999819
1766671667.972076,30.5295298800,114.3502533700,47.740,4.883,396485.999821
1766671668.968141,30.5295262400,114.3502542600,48.353,4.770,396486.999822
1766671669.972946,30.5295228700,114.3502536000,48.429,4.592,396487.999826
1766671670.978916,30.5295199900,114.3502538800,48.923,4.454,396488.999819
1766671671.987282,30.5295170600,114.3502538400,48.967,4.371,396489.999814
1766671672.968228,30.5295138700,114.3502535400,48.987,4.332,396490.999811
1766671673.975261,30.5295110400,114.3502534600,48.870,4.244,396491.999822
1766671674.979540,30.5295107000,114.3502535200,48.990,4.170,396492.999815
1766671675.967904,30.5295100500,114.3502539000,49.111,4.096,396493.999822
1766671676.977957,30.5295100100,114.3502539400,49.122,3.978,396494.999821
1766671677.966945,30.5295100500,114.3502539400,49.127,3.858,396495.999825
1766671678.979317,30.5295123300,114.3502545400,48.890,3.905,396496.999821
1766671679.976294,30.5295168000,114.3502532100,48.872,3.849,396497.999824
1766671680.972325,30.5295201600,114.3502534300,48.803,3.966,396498.999820
1766671681.979909,30.5295245600,114.3502543500,48.825,3.921,396499.999810
1766671682.987887,30.5295275400,114.3502545200,48.878,3.856,396500.999835
1766671683.979983,30.5295300100,114.3502536200,48.834,3.790,396501.999822
1766671684.980977,30.5295307100,114.3502536300,48.970,3.790,396502.999820
1766671685.970580,30.5295312000,114.3502530100,48.926,3.892,396503.999818
1766671686.970489,30.5295341200,114.3502502600,48.651,3.853,396504.999820
1766671687.973593,30.5295344300,114.3502485600,48.833,3.900,396505.999821
1766671688.972135,30.5295350800,114.3502455500,48.715,3.954,396506.999823
1766671689.966038,30.5295369600,114.3502422400,48.716,4.011,396507.999814
1766671690.971772,30.5295387400,114.3502399800,48.730,4.013,396508.999822
1766671691.969729,30.5295391000,114.3502383300,48.873,3.965,396509.999814
1766671692.984064,30.5295397700,114.3502368100,49.073,3.934,396510.999815
1766671693.974021,30.5295444800,114.3502321500,48.226,3.909,396511.999819
1766671694.974360,30.5295490900,114.3502270300,47.562,3.858,396512.999818
1766671695.970171,30.5295531600,114.3502231200,47.294,3.887,396513.999815
1766671696.966012,30.5295551500,114.3502210900,47.143,3.882,396514.999819
1766671697.972129,30.5295559800,114.3502202900,47.107,3.818,396515.999812
1766671698.974929,30.5295560000,114.3502201900,47.105,3.790,396516.999816
1766671699.978324,30.5295561900,114.3502200400,47.065,3.790,396517.999821
1766671700.980952,30.5295561900,114.3502199900,47.082,3.790,396518.999817
1766671701.983064,30.5295562000,114.3502199800,47.082,3.790,396519.999817
1766671702.982732,30.5295561300,114.3502199900,47.099,3.790,396520.999817
1766671703.982714,30.5295560400,114.3502200400,47.113,3.857,396521.999818
1766671704.975108,30.5295559700,114.3502200800,47.122,3.960,396522.999816
1766671705.984795,30.5295553700,114.3502218100,47.440,4.016,396523.999824
1766671706.976968,30.5295510100,114.3502279000,47.857,4.210,396524.991996
1766671707.977979,30.5295467800,114.3502384100,47.684,4.105,396525.999815
1766671708.971881,30.5295447600,114.3502452000,47.848,4.027,396526.999815
1766671709.978730,30.5295421700,114.3502504800,47.815,3.965,396528.006663
1766671710.986899,30.5295400500,114.3502554300,47.844,3.845,396529.007990
1766671711.976236,30.5295383300,114.3502595600,47.980,3.790,396529.999821
1766671712.977939,30.5295381900,114.3502615000,48.021,3.790,396530.999818
1766671713.966123,30.5295428300,114.3502593700,46.852,3.790,396531.999816
1766671714.973718,30.5295471100,114.3502570000,45.947,3.790,396532.999812
1766671715.980736,30.5295478500,114.3502554400,45.775,3.790,396533.999824
1766671716.971026,30.5295467300,114.3502554500,45.774,3.790,396534.999821
1766671717.973940,30.5295474500,114.3502544700,45.465,3.790,396535.999813
