# utcTimestamp,ObsNumber
# TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
1766671827.097,29
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,40,0.0,16399,396630528534654,4,46.9,-26.040555953979492,0.7265000343322754,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,42.6,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,38,0.0,16399,396630528659769,4,48.1,-40.31869125366211,0.7065000534057617,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,43.800000000000004,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,32,0.0,16399,396630573813970,5,52.3,-215.9196014404297,0.6890000104904175,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,48.0,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,27,0.0,16399,396630571912791,4,49.6,227.8164520263672,0.7070000171661377,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,45.300000000000004,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,13,0.0,16399,396630523877508,5,45.1,-123.69264221191406,0.7690000534057617,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,40.800000000000004,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,10,0.0,16399,396630528222086,6,42.3,-66.52247619628906,0.7865000367164612,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,38.0,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,8,0.0,16399,396630525985364,6,43.5,-102.00177764892578,0.7710000276565552,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,39.2,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,7,0.0,16399,396630529735286,4,46.9,-1.3250725269317627,0.7250000238418579,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,42.6,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,4,0.0,16399,396630518980189,6,43.0,-11.051872253417969,1.3085999488830566,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,38.7,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,2,0.0,16399,396630523230259,6,44.0,-11.138290405273438,1.287600040435791,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,39.7,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,1,0.0,16399,396630522785851,5,51.0,-3.341486930847168,1.2412999868392944,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-67.5,46.7,-472.22125244140625,18.407724380493164,0.0,0.0,I,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,3,0.0,23567,396644560969995,6,43.3,-226.63975524902344,0.7545000314712524,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,39.0,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,13,0.0,23567,396644566053558,7,41.9,-124.72798919677734,0.7515000104904175,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,37.6,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,15,0.0,23567,396644566927394,13,35.3,182.02540588378906,0.8915000557899475,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,30.999999999999996,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,18,0.0,23567,396644583779067,5,45.1,910.3173217773438,0.7360000014305115,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,40.800000000000004,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,21,0.0,23567,396644562896023,12,36.5,-196.24034118652344,0.8615000247955322,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,32.2,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,27,0.0,23567,396644566748119,6,43.9,312.11968994140625,0.721500039100647,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,39.6,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1322998000000,18,0.0,-1450705721650570129,0.3803291320800781,111478.5373210907,8.42898796835101,54.191154708921665,6,34,0.0,23567,396644555876825,7,41.8,333.44207763671875,0.8159999847412109,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-62.46,37.5,15.522271156311035,19.70805549621582,0.0,0.0,C,1267051172375
1766671828.953,38
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,4,0.0,16399,396646346622818,13,35.3,240.797607421875,0.38449999690055847,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,31.699999999999996,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,6,0.0,16399,396646357035657,19,31.2,160.21775817871094,0.49799999594688416,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,27.599999999999998,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,9,0.0,16399,396646353415284,4,48.2,-46.56486129760742,0.14399999380111694,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,44.6,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,11,0.0,16399,396646356136385,8,40.0,-189.00918579101562,0.24950000643730164,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,36.4,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,12,0.0,16399,396646353796870,12,36.2,-161.19776916503906,0.343999981880188,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,32.6,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,17,0.0,16399,396646354997610,4,47.9,358.89385986328125,0.1525000035762787,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,44.3,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,19,0.0,16399,396646360839461,4,46.5,204.29928588867188,0.1835000067949295,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,42.9,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,20,0.0,16399,396646358160640,6,41.6,-310.04547119140625,0.2264999896287918,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,38.0,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,21,0.0,16399,396646358266682,6,42.7,-400.6728515625,0.21649999916553497,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,39.1,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,22,0.0,16399,396646348938085,31,27.3,635.99951171875,0.7684999704360962,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.98,23.7,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,194,0.0,16399,396646306221170,12,36.3,-21.769596099853516,0.3544999957084656,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,4,-57.98,32.699999999999996,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,195,0.0,16399,396646297097414,14,33.8,-18.410913467407227,0.4180000126361847,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,4,-57.98,30.199999999999996,0.0,0.0,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,22,0.0,49359,61828359209294,46,24.4,-212.78298950195312,1.159999966621399,16,0.0,0.0,1.60031245E9,0.0,0.0,0.0,0,0.0,3,-47.23,20.4,4915.8828125,40.71634292602539,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,21,0.0,49359,61828356501688,53,23.6,225.9025115966797,0.9194999933242798,16,0.0,0.0,1.60424998E9,0.0,0.0,0.0,0,0.0,3,-47.23,19.6,4915.8828125,40.71634292602539,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,7,0.0,49359,61828360931639,11,37.3,-463.2662048339844,0.3334999978542328,16,0.0,0.0,1.60481254E9,0.0,0.0,0.0,0,0.0,3,-47.23,33.3,4915.8828125,40.71634292602539,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,60,0.0,16399,396632302034458,4,48.4,-7.11107063293457,20.762718200683594,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,44.1,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,59,0.0,16399,396632303613580,5,51.6,-9.467546463012695,0.9248000383377075,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,47.300000000000004,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,40,0.0,16399,396632308534799,4,46.7,-25.17637825012207,0.17149999737739563,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,42.400000000000006,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,38,0.0,16399,396632308659998,4,47.3,-39.416107177734375,0.1614999920129776,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,43.0,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,32,0.0,16399,396632353815240,5,51.6,-214.97862243652344,0.1340000033378601,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,47.300000000000004,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,29,0.0,16399,396632344115457,24,30.0,-439.1175231933594,0.5774999856948853,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,25.7,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,27,0.0,16399,396632351911418,4,49.8,228.69021606445312,0.13699999451637268,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,45.5,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,13,0.0,16399,396632303878226,5,44.8,-123.03010559082031,0.20900000631809235,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,40.5,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,10,0.0,16399,396632308222472,6,42.5,-65.850341796875,0.23149999976158142,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,38.2,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,8,0.0,16399,396632305985961,6,43.3,-101.06078338623047,0.2160000056028366,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,39.0,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,7,0.0,16399,396632309735278,5,46.1,-0.43208885192871094,0.17000000178813934,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,41.800000000000004,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,4,0.0,16399,396632298980246,7,42.2,-9.851479530334473,5.227510929107666,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,37.900000000000006,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,2,0.0,16399,396632303230313,6,43.0,-10.176355361938477,14.4339017868042,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,38.7,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,1,0.0,16399,396632302785863,4,50.0,-2.065042495727539,24.218833923339844,16,0.0,0.0,1.56109798E9,0.0,0.0,0.0,0,0.0,5,-63.01,45.7,-472.4716796875,9.465414047241211,0.0,0.0,I,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,3,0.0,23567,396646340971327,8,40.9,-225.73587036132812,0.2854999899864197,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,36.6,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,5,0.0,23567,396646334478674,19,32.0,164.67063903808594,0.4684999883174896,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,27.7,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,8,0.0,23567,396646339152824,24,29.6,-489.42578125,0.5900000333786011,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,25.3,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,13,0.0,23567,396646346054282,9,40.0,-123.83360290527344,0.25850000977516174,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,35.7,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,15,0.0,23567,396646346926314,17,33.0,183.0149383544922,0.4284999966621399,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,28.7,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,18,0.0,23567,396646363773655,8,41.2,911.4971923828125,0.2639999985694885,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,36.900000000000006,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,21,0.0,23567,396646342897189,17,33.0,-195.1556854248047,0.4284999966621399,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,28.7,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,27,0.0,23567,396646346746254,7,41.9,313.1187438964844,0.23849999904632568,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,37.6,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1324778000000,18,0.0,-1450705721650569556,0.9558258056640625,121.31725088693202,8.048486042616368,12.236928284642278,6,34,0.0,23567,396646335874824,9,39.4,334.4316101074219,0.27399998903274536,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,6,-61.08,35.1,15.472954750061035,11.270913124084473,0.0,0.0,C,1268816658989
1766671829.947,47
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,4,0.0,16399,396647346622025,14,34.5,241.50485229492188,1.7566386461257935,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,30.9,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,6,0.0,16399,396647357035101,19,31.1,160.7850799560547,1.7563517093658447,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,27.5,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,9,0.0,16399,396647353415430,4,47.7,-45.6455078125,2.880307912826538,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,44.1,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,11,0.0,16399,396647356136999,9,39.0,-188.37550354003906,3.4500951766967773,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,35.4,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,12,0.0,16399,396647353797413,13,35.0,-160.35430908203125,3.4576778411865234,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,31.4,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,17,0.0,16399,396647354996403,4,46.6,359.6195983886719,2.308117389678955,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,43.0,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,19,0.0,16399,396647360838773,4,46.5,205.13009643554688,1.7584455013275146,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,42.9,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,20,0.0,16399,396647358161666,7,40.7,-309.2533264160156,2.875110626220703,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,37.1,0.0,0.0,0.0,0.0,C,1269816681593
1325778000000,18,0.0,-1450705721650569541,0.7377777099609375,105.53883475949988,10.703075699611519,10.77731656392402,6,21,0.0,16399,396647358268013,7,41.4,-399.74127197265625,1.7333484888076782,16,0.0,0.0,1.57542003E9,0.0,0.0,0.0,0,0.0,1,-57.13,37.8,0.0,0.0,0.0,0.0,C,1269816681593
